# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=2.08097e-07 to 53.7839 h/Mpc,
# number of wavenumbers equal to 6856
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2          
       1.278712364557e-02       1.392589714033e+07       1.390917845262e+07      -1.395548221563e+03       0.000000000000e+00       1.147002002753e+07       4.284392670232e+06 
       1.279377620447e-02       1.392294700587e+07       1.390621531347e+07      -1.376847574418e+03       0.000000000000e+00       1.146627126252e+07       4.283469827736e+06 
       1.280042913804e-02       1.391999733313e+07       1.390325263282e+07      -1.358108496849e+03       0.000000000000e+00       1.146252355620e+07       4.282547134569e+06 
       1.280708244657e-02       1.391704812182e+07       1.390029041039e+07      -1.339391915222e+03       0.000000000000e+00       1.145877690814e+07       4.281624590642e+06 
       1.281373613038e-02       1.391409937173e+07       1.389732864598e+07      -1.320759007742e+03       0.000000000000e+00       1.145503131798e+07       4.280702195884e+06 
       1.282039018977e-02       1.391115108274e+07       1.389436733946e+07      -1.302270510304e+03       0.000000000000e+00       1.145128678544e+07       4.279779950252e+06 
       1.282704462505e-02       1.390820325455e+07       1.389140649053e+07      -1.283987886150e+03       0.000000000000e+00       1.144754331006e+07       4.278857853647e+06 
       1.283369943654e-02       1.390525588704e+07       1.388844609908e+07      -1.265971319324e+03       0.000000000000e+00       1.144380089158e+07       4.277935906029e+06 
       1.284035462454e-02       1.390230897989e+07       1.388548616476e+07      -1.248280631859e+03       0.000000000000e+00       1.144005952952e+07       4.277014107291e+06 
       1.284701018936e-02       1.389936253284e+07       1.388252668735e+07      -1.230974877450e+03       0.000000000000e+00       1.143631922348e+07       4.276092457352e+06 
       1.285366613131e-02       1.389641654571e+07       1.387956766665e+07      -1.214112168911e+03       0.000000000000e+00       1.143257997313e+07       4.275170956149e+06 
       1.286032245072e-02       1.389347101826e+07       1.387660910243e+07      -1.197748897358e+03       0.000000000000e+00       1.142884177807e+07       4.274249603604e+06 
       1.286697914788e-02       1.389052595043e+07       1.387365099460e+07      -1.181940008674e+03       0.000000000000e+00       1.142510463807e+07       4.273328399690e+06 
       1.287363622312e-02       1.388758134179e+07       1.387069334277e+07      -1.166738849234e+03       0.000000000000e+00       1.142136855256e+07       4.272407344275e+06 
       1.288029367674e-02       1.388463719228e+07       1.386773614685e+07      -1.152196914978e+03       0.000000000000e+00       1.141763352133e+07       4.271486437330e+06 
       1.288695150906e-02       1.388169350157e+07       1.386477940653e+07      -1.138362281575e+03       0.000000000000e+00       1.141389954392e+07       4.270565678756e+06 
       1.289360972040e-02       1.387875026949e+07       1.386182312163e+07      -1.125282922344e+03       0.000000000000e+00       1.141016661998e+07       4.269645068490e+06 
       1.290026831107e-02       1.387580749569e+07       1.385886729179e+07      -1.113002344605e+03       0.000000000000e+00       1.140643474901e+07       4.268724606419e+06 
       1.290692728138e-02       1.387286518004e+07       1.385591191691e+07      -1.101561921794e+03       0.000000000000e+00       1.140270393074e+07       4.267804292506e+06 
       1.291358663166e-02       1.386992332234e+07       1.385295699676e+07      -1.091000108984e+03       0.000000000000e+00       1.139897416480e+07       4.266884126678e+06 
       1.292024636222e-02       1.386698192240e+07       1.385000253116e+07      -1.081350624669e+03       0.000000000000e+00       1.139524545084e+07       4.265964108875e+06 
       1.292690647338e-02       1.386404097997e+07       1.384704851987e+07      -1.072650123680e+03       0.000000000000e+00       1.139151778846e+07       4.265044239015e+06 
       1.293356696546e-02       1.386110049490e+07       1.384409496273e+07      -1.064924515772e+03       0.000000000000e+00       1.138779117736e+07       4.264124517052e+06 
       1.294022783876e-02       1.385816046683e+07       1.384114185939e+07      -1.058201056498e+03       0.000000000000e+00       1.138406561703e+07       4.263204942870e+06 
       1.294688909363e-02       1.385522089562e+07       1.383818920970e+07      -1.052501372343e+03       0.000000000000e+00       1.138034110717e+07       4.262285516420e+06 
       1.295355073037e-02       1.385228178105e+07       1.383523701345e+07      -1.047843656208e+03       0.000000000000e+00       1.137661764741e+07       4.261366237635e+06 
       1.296021274930e-02       1.384934312290e+07       1.383228527041e+07      -1.044242489453e+03       0.000000000000e+00       1.137289523738e+07       4.260447106441e+06 
       1.296687515075e-02       1.384640492099e+07       1.382933398041e+07      -1.041710257173e+03       0.000000000000e+00       1.136917387672e+07       4.259528122782e+06 
       1.297353793503e-02       1.384346717489e+07       1.382638314302e+07      -1.040253653382e+03       0.000000000000e+00       1.136545356489e+07       4.258609286523e+06 
       1.298020110248e-02       1.384052988455e+07       1.382343275817e+07      -1.039877045717e+03       0.000000000000e+00       1.136173430165e+07       4.257690597644e+06 
       1.298686465340e-02       1.383759304969e+07       1.382048282561e+07      -1.040579163534e+03       0.000000000000e+00       1.135801608659e+07       4.256772056061e+06 
       1.299352858814e-02       1.383465667011e+07       1.381753334513e+07      -1.042356536775e+03       0.000000000000e+00       1.135429891934e+07       4.255853661709e+06 
       1.300019290700e-02       1.383172074547e+07       1.381458431638e+07      -1.045201284407e+03       0.000000000000e+00       1.135058279943e+07       4.254935414481e+06 
       1.300685761031e-02       1.382878527581e+07       1.381163573942e+07      -1.049103018792e+03       0.000000000000e+00       1.134686772669e+07       4.254017314387e+06 
       1.301352269841e-02       1.382585026068e+07       1.380868761378e+07      -1.054045938107e+03       0.000000000000e+00       1.134315370058e+07       4.253099361287e+06 
       1.302018817161e-02       1.382291569995e+07       1.380573993934e+07      -1.060010861840e+03       0.000000000000e+00       1.133944072077e+07       4.252181555141e+06 
       1.302685403023e-02       1.381998159347e+07       1.380279271595e+07      -1.066974811908e+03       0.000000000000e+00       1.133572878697e+07       4.251263895903e+06 
       1.303352027462e-02       1.381704794087e+07       1.379984594326e+07      -1.074912883599e+03       0.000000000000e+00       1.133201789866e+07       4.250346383460e+06 
       1.304018690509e-02       1.381411474200e+07       1.379689962109e+07      -1.083794940358e+03       0.000000000000e+00       1.132830805551e+07       4.249429017759e+06 
       1.304685392197e-02       1.381118199662e+07       1.379395374922e+07      -1.093588430873e+03       0.000000000000e+00       1.132459925716e+07       4.248511798733e+06 
       1.305352132560e-02       1.380824970458e+07       1.379100832750e+07      -1.104257924571e+03       0.000000000000e+00       1.132089150327e+07       4.247594726329e+06 
       1.306018911629e-02       1.380531786550e+07       1.378806335554e+07      -1.115764854333e+03       0.000000000000e+00       1.131718479334e+07       4.246677800436e+06 
       1.306685729438e-02       1.380238647930e+07       1.378511883328e+07      -1.128066979341e+03       0.000000000000e+00       1.131347912710e+07       4.245761021028e+06 
       1.307352586021e-02       1.379945554567e+07       1.378217476039e+07      -1.141119885753e+03       0.000000000000e+00       1.130977450411e+07       4.244844388007e+06 
       1.308019481409e-02       1.379652506442e+07       1.377923113669e+07      -1.154875999931e+03       0.000000000000e+00       1.130607092401e+07       4.243927901317e+06 
       1.308686415636e-02       1.379359503534e+07       1.377628796198e+07      -1.169286711589e+03       0.000000000000e+00       1.130236838644e+07       4.243011560896e+06 
       1.309353388736e-02       1.379066545812e+07       1.377334523595e+07      -1.184299574608e+03       0.000000000000e+00       1.129866689094e+07       4.242095366645e+06 
       1.310020400741e-02       1.378773633257e+07       1.377040295839e+07      -1.199860999556e+03       0.000000000000e+00       1.129496643717e+07       4.241179318511e+06 
       1.310687451685e-02       1.378480765849e+07       1.376746112913e+07      -1.215916254915e+03       0.000000000000e+00       1.129126702474e+07       4.240263416429e+06 
       1.311354541601e-02       1.378187943566e+07       1.376451974794e+07      -1.232408075481e+03       0.000000000000e+00       1.128756865332e+07       4.239347660337e+06 
       1.312021670523e-02       1.377895166394e+07       1.376157881469e+07      -1.249277751197e+03       0.000000000000e+00       1.128387132257e+07       4.238432050190e+06 
       1.312688838484e-02       1.377602434294e+07       1.375863832897e+07      -1.266465705541e+03       0.000000000000e+00       1.128017503197e+07       4.237516585867e+06 
       1.313356045518e-02       1.377309747249e+07       1.375569829063e+07      -1.283911456822e+03       0.000000000000e+00       1.127647978120e+07       4.236601267322e+06 
       1.314023291658e-02       1.377017105226e+07       1.375275869934e+07      -1.301553674771e+03       0.000000000000e+00       1.127278556978e+07       4.235686094454e+06 
       1.314690576937e-02       1.376724508215e+07       1.374981955499e+07      -1.319330652596e+03       0.000000000000e+00       1.126909239743e+07       4.234771067228e+06 
       1.315357901391e-02       1.376431956191e+07       1.374688085735e+07      -1.337180349938e+03       0.000000000000e+00       1.126540026376e+07       4.233856185576e+06 
       1.316025265051e-02       1.376139449135e+07       1.374394260622e+07      -1.355040825277e+03       0.000000000000e+00       1.126170916838e+07       4.232941449434e+06 
       1.316692667953e-02       1.375846987039e+07       1.374100480154e+07      -1.372849717212e+03       0.000000000000e+00       1.125801911108e+07       4.232026858785e+06 
       1.317360110130e-02       1.375554569854e+07       1.373806744281e+07      -1.390546413962e+03       0.000000000000e+00       1.125433009123e+07       4.231112413475e+06 
       1.318027591615e-02       1.375262197559e+07       1.373513052981e+07      -1.408069121408e+03       0.000000000000e+00       1.125064210847e+07       4.230198113442e+06 
       1.318695112444e-02       1.374969870147e+07       1.373219406248e+07      -1.425358292763e+03       0.000000000000e+00       1.124695516254e+07       4.229283958663e+06 
       1.319362672650e-02       1.374677587592e+07       1.372925804059e+07      -1.442355239565e+03       0.000000000000e+00       1.124326925303e+07       4.228369949066e+06 
       1.320030272266e-02       1.374385349866e+07       1.372632246383e+07      -1.459002951237e+03       0.000000000000e+00       1.123958437951e+07       4.227456084560e+06 
       1.320697911328e-02       1.374093156950e+07       1.372338733202e+07      -1.475244311471e+03       0.000000000000e+00       1.123590054162e+07       4.226542365089e+06 
       1.321365589869e-02       1.373801008814e+07       1.372045264486e+07      -1.491025857744e+03       0.000000000000e+00       1.123221773892e+07       4.225628790562e+06 
       1.322033307925e-02       1.373508905439e+07       1.371751840218e+07      -1.506294638895e+03       0.000000000000e+00       1.122853597108e+07       4.224715360921e+06 
       1.322701065528e-02       1.373216846806e+07       1.371458460378e+07      -1.520999781104e+03       0.000000000000e+00       1.122485523772e+07       4.223802076110e+06 
       1.323368862713e-02       1.372924832890e+07       1.371165124942e+07      -1.535094256580e+03       0.000000000000e+00       1.122117553844e+07       4.222888936048e+06 
       1.324036699516e-02       1.372632863673e+07       1.370871833891e+07      -1.548531062632e+03       0.000000000000e+00       1.121749687290e+07       4.221975940685e+06 
       1.324704575970e-02       1.372340939130e+07       1.370578587202e+07      -1.561268495648e+03       0.000000000000e+00       1.121381924069e+07       4.221063089943e+06 
       1.325372492110e-02       1.372049059226e+07       1.370285384840e+07      -1.573266449450e+03       0.000000000000e+00       1.121014264132e+07       4.220150383715e+06 
       1.326040447971e-02       1.371757223953e+07       1.369992226796e+07      -1.584486997386e+03       0.000000000000e+00       1.120646707454e+07       4.219237821974e+06 
       1.326708443587e-02       1.371465433284e+07       1.369699113045e+07      -1.594895168065e+03       0.000000000000e+00       1.120279253992e+07       4.218325404640e+06 
       1.327376478993e-02       1.371173687194e+07       1.369406043562e+07      -1.604460919391e+03       0.000000000000e+00       1.119911903706e+07       4.217413131635e+06 
       1.328044554224e-02       1.370881985668e+07       1.369113018331e+07      -1.613154092495e+03       0.000000000000e+00       1.119544656563e+07       4.216501002908e+06 
       1.328712669315e-02       1.370590328677e+07       1.368820037325e+07      -1.620951034804e+03       0.000000000000e+00       1.119177512520e+07       4.215589018375e+06 
       1.329380824300e-02       1.370298716195e+07       1.368527100518e+07      -1.627830019973e+03       0.000000000000e+00       1.118810471536e+07       4.214677177952e+06 
       1.330049019215e-02       1.370007148199e+07       1.368234207888e+07      -1.633773229733e+03       0.000000000000e+00       1.118443533574e+07       4.213765481570e+06 
       1.330717254095e-02       1.369715624666e+07       1.367941359410e+07      -1.638766135494e+03       0.000000000000e+00       1.118076698591e+07       4.212853929154e+06 
       1.331385528974e-02       1.369424145577e+07       1.367648555068e+07      -1.642798183054e+03       0.000000000000e+00       1.117709966554e+07       4.211942520644e+06 
       1.332053843889e-02       1.369132710908e+07       1.367355794837e+07      -1.645861919056e+03       0.000000000000e+00       1.117343337422e+07       4.211031255966e+06 
       1.332722198873e-02       1.368841320650e+07       1.367063078710e+07      -1.647952420771e+03       0.000000000000e+00       1.116976811170e+07       4.210120135093e+06 
       1.333390593963e-02       1.368549974755e+07       1.366770406638e+07      -1.649070346366e+03       0.000000000000e+00       1.116610387736e+07       4.209209157871e+06 
       1.334059029194e-02       1.368258673207e+07       1.366477778606e+07      -1.649218814493e+03       0.000000000000e+00       1.116244067089e+07       4.208298324251e+06 
       1.334727504601e-02       1.367967415995e+07       1.366185194603e+07      -1.648404199536e+03       0.000000000000e+00       1.115877849199e+07       4.207387634195e+06 
       1.335396020219e-02       1.367676203089e+07       1.365892654600e+07      -1.646636695189e+03       0.000000000000e+00       1.115511734021e+07       4.206477087611e+06 
       1.336064576085e-02       1.367385034472e+07       1.365600158581e+07      -1.643929680266e+03       0.000000000000e+00       1.115145721522e+07       4.205566684443e+06 
       1.336733172233e-02       1.367093910111e+07       1.365307706511e+07      -1.640299825162e+03       0.000000000000e+00       1.114779811655e+07       4.204656424583e+06 
       1.337401808700e-02       1.366802829995e+07       1.365015298382e+07      -1.635767811870e+03       0.000000000000e+00       1.114414004390e+07       4.203746307999e+06 
       1.338070485520e-02       1.366511794097e+07       1.364722934167e+07      -1.630356032749e+03       0.000000000000e+00       1.114048299686e+07       4.202836334603e+06 
       1.338739202730e-02       1.366220802388e+07       1.364430613838e+07      -1.624090581888e+03       0.000000000000e+00       1.113682697498e+07       4.201926504303e+06 
       1.339407960366e-02       1.365929854846e+07       1.364138337372e+07      -1.617000912405e+03       0.000000000000e+00       1.113317197789e+07       4.201016817026e+06 
       1.340076758463e-02       1.365638951450e+07       1.363846104750e+07      -1.609118826503e+03       0.000000000000e+00       1.112951800521e+07       4.200107272707e+06 
       1.340745597058e-02       1.365348092186e+07       1.363553915957e+07      -1.600479102854e+03       0.000000000000e+00       1.112586505661e+07       4.199197871296e+06 
       1.341414476185e-02       1.365057277009e+07       1.363261770950e+07      -1.591118134341e+03       0.000000000000e+00       1.112221313154e+07       4.198288612651e+06 
       1.342083395882e-02       1.364766505914e+07       1.362969669723e+07      -1.581075236033e+03       0.000000000000e+00       1.111856222975e+07       4.197379496753e+06 
       1.342752356185e-02       1.364475778874e+07       1.362677612251e+07      -1.570392092663e+03       0.000000000000e+00       1.111491235083e+07       4.196470523515e+06 
       1.343421357129e-02       1.364185095850e+07       1.362385598496e+07      -1.559111759234e+03       0.000000000000e+00       1.111126349425e+07       4.195561692815e+06 
       1.344090398751e-02       1.363894456838e+07       1.362093628452e+07      -1.547279530836e+03       0.000000000000e+00       1.110761565979e+07       4.194653004632e+06 
       1.344759481087e-02       1.363603861810e+07       1.361801702093e+07      -1.534941759311e+03       0.000000000000e+00       1.110396884700e+07       4.193744458877e+06 
       1.345428604173e-02       1.363313310753e+07       1.361509819408e+07      -1.522146975926e+03       0.000000000000e+00       1.110032305557e+07       4.192836055507e+06 
       1.346097768046e-02       1.363022803632e+07       1.361217980361e+07      -1.508944234387e+03       0.000000000000e+00       1.109667828503e+07       4.191927794410e+06 
       1.346766972742e-02       1.362732340424e+07       1.360926184929e+07      -1.495384014442e+03       0.000000000000e+00       1.109303453498e+07       4.191019675506e+06 
       1.347436218298e-02       1.362441921116e+07       1.360634433102e+07      -1.481517409153e+03       0.000000000000e+00       1.108939180511e+07       4.190111698757e+06 
       1.348105504751e-02       1.362151545678e+07       1.360342724848e+07      -1.467396142791e+03       0.000000000000e+00       1.108575009497e+07       4.189203864060e+06 
       1.348774832137e-02       1.361861214087e+07       1.360051060147e+07      -1.453072278317e+03       0.000000000000e+00       1.108210940419e+07       4.188296171346e+06 
       1.349444200492e-02       1.361570926324e+07       1.359759438979e+07      -1.438598066582e+03       0.000000000000e+00       1.107846973238e+07       4.187388620545e+06 
       1.350113609853e-02       1.361280682360e+07       1.359467861316e+07      -1.424025617287e+03       0.000000000000e+00       1.107483107913e+07       4.186481211567e+06 
       1.350783060258e-02       1.360990482174e+07       1.359176327138e+07      -1.409407239078e+03       0.000000000000e+00       1.107119344405e+07       4.185573944342e+06 
       1.351452551743e-02       1.360700325748e+07       1.358884836426e+07      -1.394794229677e+03       0.000000000000e+00       1.106755682679e+07       4.184666818809e+06 
       1.352122084346e-02       1.360410213050e+07       1.358593389151e+07      -1.380237320035e+03       0.000000000000e+00       1.106392122690e+07       4.183759834867e+06 
       1.352791658102e-02       1.360120144069e+07       1.358301985302e+07      -1.365786783540e+03       0.000000000000e+00       1.106028664407e+07       4.182852992475e+06 
       1.353461273049e-02       1.359830118769e+07       1.358010624842e+07      -1.351491971100e+03       0.000000000000e+00       1.105665307781e+07       4.181946291518e+06 
       1.354130929225e-02       1.359540137137e+07       1.357719307761e+07      -1.337399738204e+03       0.000000000000e+00       1.105302052781e+07       4.181039731954e+06 
       1.354800626666e-02       1.359250199143e+07       1.357428034028e+07      -1.323557512587e+03       0.000000000000e+00       1.104938899363e+07       4.180133313684e+06 
       1.355470365409e-02       1.358960304760e+07       1.357136803617e+07      -1.310009446304e+03       0.000000000000e+00       1.104575847484e+07       4.179227036623e+06 
       1.356140145493e-02       1.358670453968e+07       1.356845616509e+07      -1.296799523355e+03       0.000000000000e+00       1.104212897106e+07       4.178320900701e+06 
       1.356809966954e-02       1.358380646749e+07       1.356554472686e+07      -1.283967881189e+03       0.000000000000e+00       1.103850048196e+07       4.177414905861e+06 
       1.357479829830e-02       1.358090883076e+07       1.356263372123e+07      -1.271553769914e+03       0.000000000000e+00       1.103487300711e+07       4.176509052019e+06 
       1.358149734158e-02       1.357801162927e+07       1.355972314798e+07      -1.259593898613e+03       0.000000000000e+00       1.103124654612e+07       4.175603339098e+06 
       1.358819679975e-02       1.357511486281e+07       1.355681300690e+07      -1.248123375023e+03       0.000000000000e+00       1.102762109863e+07       4.174697767033e+06 
       1.359489667320e-02       1.357221853119e+07       1.355390329781e+07      -1.237173483298e+03       0.000000000000e+00       1.102399666427e+07       4.173792335760e+06 
       1.360159696230e-02       1.356932263406e+07       1.355099402038e+07      -1.226774511110e+03       0.000000000000e+00       1.102037324256e+07       4.172887045171e+06 
       1.360829766743e-02       1.356642717128e+07       1.354808517446e+07      -1.216953256574e+03       0.000000000000e+00       1.101675083316e+07       4.171981895214e+06 
       1.361499878896e-02       1.356353214256e+07       1.354517675978e+07      -1.207733275985e+03       0.000000000000e+00       1.101312943565e+07       4.171076885802e+06 
       1.362170032728e-02       1.356063754775e+07       1.354226877619e+07      -1.199136291014e+03       0.000000000000e+00       1.100950904971e+07       4.170172016886e+06 
       1.362840228276e-02       1.355774338657e+07       1.353936122342e+07      -1.191180950961e+03       0.000000000000e+00       1.100588967489e+07       4.169267288375e+06 
       1.363510465578e-02       1.355484965870e+07       1.353645410115e+07      -1.183882269701e+03       0.000000000000e+00       1.100227131072e+07       4.168362700164e+06 
       1.364180744672e-02       1.355195636398e+07       1.353354740924e+07      -1.177252442358e+03       0.000000000000e+00       1.099865395689e+07       4.167458252208e+06 
       1.364851065597e-02       1.354906350212e+07       1.353064114739e+07      -1.171301752738e+03       0.000000000000e+00       1.099503761293e+07       4.166553944410e+06 
       1.365521428390e-02       1.354617107297e+07       1.352773531547e+07      -1.166035347736e+03       0.000000000000e+00       1.099142227854e+07       4.165649776726e+06 
       1.366191833090e-02       1.354327907617e+07       1.352482991312e+07      -1.161457805673e+03       0.000000000000e+00       1.098780795321e+07       4.164745749042e+06 
       1.366862279735e-02       1.354038751171e+07       1.352192494035e+07      -1.157569424847e+03       0.000000000000e+00       1.098419463672e+07       4.163841861351e+06 
       1.367532768363e-02       1.353749637926e+07       1.351902039682e+07      -1.154366564222e+03       0.000000000000e+00       1.098058232860e+07       4.162938113552e+06 
       1.368203299012e-02       1.353460567849e+07       1.351611628222e+07      -1.151843263190e+03       0.000000000000e+00       1.097697102839e+07       4.162034505539e+06 
       1.368873871722e-02       1.353171540926e+07       1.351321259641e+07      -1.149992479721e+03       0.000000000000e+00       1.097336073576e+07       4.161131037271e+06 
       1.369544486531e-02       1.352882557136e+07       1.351030933919e+07      -1.148801636031e+03       0.000000000000e+00       1.096975145033e+07       4.160227708677e+06 
       1.370215143477e-02       1.352593616456e+07       1.350740651034e+07      -1.148257070818e+03       0.000000000000e+00       1.096614317171e+07       4.159324519692e+06 
       1.370885842598e-02       1.352304718853e+07       1.350450410954e+07      -1.148342939914e+03       0.000000000000e+00       1.096253589944e+07       4.158421470211e+06 
       1.371556583935e-02       1.352015864309e+07       1.350160213662e+07      -1.149039216279e+03       0.000000000000e+00       1.095892963315e+07       4.157518560177e+06 
       1.372227367524e-02       1.351727052813e+07       1.349870059145e+07      -1.150322895951e+03       0.000000000000e+00       1.095532437255e+07       4.156615789553e+06 
       1.372898193406e-02       1.351438284327e+07       1.349579947370e+07      -1.152170231009e+03       0.000000000000e+00       1.095172011714e+07       4.155713158227e+06 
       1.373569061619e-02       1.351149558832e+07       1.349289878314e+07      -1.154554801826e+03       0.000000000000e+00       1.094811686653e+07       4.154810666134e+06 
       1.374239972201e-02       1.350860876295e+07       1.348999851949e+07      -1.157448151327e+03       0.000000000000e+00       1.094451462026e+07       4.153908313178e+06 
       1.374910925193e-02       1.350572236715e+07       1.348709868273e+07      -1.160818836278e+03       0.000000000000e+00       1.094091337813e+07       4.153006099351e+06 
       1.375581920633e-02       1.350283640049e+07       1.348419927242e+07      -1.164634751001e+03       0.000000000000e+00       1.093731313956e+07       4.152104024521e+06 
       1.376252958560e-02       1.349995086278e+07       1.348130028842e+07      -1.168861452624e+03       0.000000000000e+00       1.093371390422e+07       4.151202088636e+06 
       1.376924039013e-02       1.349706575378e+07       1.347840173045e+07      -1.173463198123e+03       0.000000000000e+00       1.093011567167e+07       4.150300291615e+06 
       1.377595162032e-02       1.349418107330e+07       1.347550359836e+07      -1.178402928562e+03       0.000000000000e+00       1.092651844158e+07       4.149398633399e+06 
       1.378266327656e-02       1.349129682109e+07       1.347260589189e+07      -1.183642251915e+03       0.000000000000e+00       1.092292221353e+07       4.148497113918e+06 
       1.378937535925e-02       1.348841299692e+07       1.346970861083e+07      -1.189141940173e+03       0.000000000000e+00       1.091932698713e+07       4.147595733097e+06 
       1.379608786877e-02       1.348552960058e+07       1.346681175497e+07      -1.194861865621e+03       0.000000000000e+00       1.091573276200e+07       4.146694490872e+06 
       1.380280080552e-02       1.348264663170e+07       1.346391532395e+07      -1.200761126496e+03       0.000000000000e+00       1.091213953763e+07       4.145793387132e+06 
       1.380951416991e-02       1.347976409014e+07       1.346101931764e+07      -1.206798506955e+03       0.000000000000e+00       1.090854731371e+07       4.144892421830e+06 
       1.381622796232e-02       1.347688197574e+07       1.345812373587e+07      -1.212932577000e+03       0.000000000000e+00       1.090495608988e+07       4.143991594918e+06 
       1.382294218315e-02       1.347400028810e+07       1.345522857827e+07      -1.219121732579e+03       0.000000000000e+00       1.090136586564e+07       4.143090906278e+06 
       1.382965683280e-02       1.347111902711e+07       1.345233384472e+07      -1.225324355275e+03       0.000000000000e+00       1.089777664067e+07       4.142190355870e+06 
       1.383637191166e-02       1.346823819255e+07       1.344943953503e+07      -1.231499243435e+03       0.000000000000e+00       1.089418841460e+07       4.141289943632e+06 
       1.384308742015e-02       1.346535778416e+07       1.344654564892e+07      -1.237605816859e+03       0.000000000000e+00       1.089060118700e+07       4.140389669482e+06 
       1.384980335864e-02       1.346247780166e+07       1.344365218613e+07      -1.243603641666e+03       0.000000000000e+00       1.088701495744e+07       4.139489533332e+06 
       1.385651972756e-02       1.345959824487e+07       1.344075914649e+07      -1.249453343215e+03       0.000000000000e+00       1.088342972557e+07       4.138589535132e+06 
       1.386323652729e-02       1.345671911353e+07       1.343786652974e+07      -1.255117464332e+03       0.000000000000e+00       1.087984549097e+07       4.137689674798e+06 
       1.386995375824e-02       1.345384040736e+07       1.343497433562e+07      -1.260558186869e+03       0.000000000000e+00       1.087626225320e+07       4.136789952244e+06 
       1.387667142081e-02       1.345096212628e+07       1.343208256404e+07      -1.265739685942e+03       0.000000000000e+00       1.087268001199e+07       4.135890367448e+06 
       1.388338951540e-02       1.344808426988e+07       1.342919121462e+07      -1.270628455473e+03       0.000000000000e+00       1.086909876682e+07       4.134990920285e+06 
       1.389010804242e-02       1.344520683803e+07       1.342630028721e+07      -1.275190905373e+03       0.000000000000e+00       1.086551851735e+07       4.134091610710e+06 
       1.389682700227e-02       1.344232983045e+07       1.342340978154e+07      -1.279396531917e+03       0.000000000000e+00       1.086193926314e+07       4.133192438636e+06 
       1.390354639535e-02       1.343945324688e+07       1.342051969739e+07      -1.283216503031e+03       0.000000000000e+00       1.085836100380e+07       4.132293403991e+06 
       1.391026622207e-02       1.343657708706e+07       1.341763003446e+07      -1.286624383306e+03       0.000000000000e+00       1.085478373887e+07       4.131394506684e+06 
       1.391698648283e-02       1.343370135092e+07       1.341474079272e+07      -1.289595313905e+03       0.000000000000e+00       1.085120746813e+07       4.130495746700e+06 
       1.392370717805e-02       1.343082603812e+07       1.341185197184e+07      -1.292105895814e+03       0.000000000000e+00       1.084763219108e+07       4.129597123934e+06 
       1.393042830812e-02       1.342795114837e+07       1.340896357152e+07      -1.294136293699e+03       0.000000000000e+00       1.084405790727e+07       4.128698638293e+06 
       1.393714987346e-02       1.342507668150e+07       1.340607559158e+07      -1.295669429199e+03       0.000000000000e+00       1.084048461636e+07       4.127800289721e+06 
       1.394387187447e-02       1.342220263719e+07       1.340318803175e+07      -1.296689267135e+03       0.000000000000e+00       1.083691231788e+07       4.126902078127e+06 
       1.395059431157e-02       1.341932901529e+07       1.340030089185e+07      -1.297183416872e+03       0.000000000000e+00       1.083334101150e+07       4.126004003454e+06 
       1.395731718516e-02       1.341645581551e+07       1.339741417163e+07      -1.297142625356e+03       0.000000000000e+00       1.082977069679e+07       4.125106065620e+06 
       1.396404049565e-02       1.341358303772e+07       1.339452787093e+07      -1.296558764148e+03       0.000000000000e+00       1.082620137342e+07       4.124208264577e+06 
       1.397076424345e-02       1.341071068158e+07       1.339164198944e+07      -1.295427834135e+03       0.000000000000e+00       1.082263304090e+07       4.123310600220e+06 
       1.397748842898e-02       1.340783874691e+07       1.338875652698e+07      -1.293747178875e+03       0.000000000000e+00       1.081906569890e+07       4.122413072495e+06 
       1.398421305265e-02       1.340496723342e+07       1.338587148328e+07      -1.291517347350e+03       0.000000000000e+00       1.081549934696e+07       4.121515681309e+06 
       1.399093811486e-02       1.340209614095e+07       1.338298685815e+07      -1.288742813748e+03       0.000000000000e+00       1.081193398473e+07       4.120618426608e+06 
       1.399766361604e-02       1.339922546921e+07       1.338010265135e+07      -1.285430060862e+03       0.000000000000e+00       1.080836961179e+07       4.119721308303e+06 
       1.400438955660e-02       1.339635521802e+07       1.337721886268e+07      -1.281586931964e+03       0.000000000000e+00       1.080480622778e+07       4.118824326337e+06 
       1.401111593695e-02       1.339348538704e+07       1.337433549181e+07      -1.277225769845e+03       0.000000000000e+00       1.080124383221e+07       4.117927480603e+06 
       1.401784275750e-02       1.339061597609e+07       1.337145253858e+07      -1.272360097795e+03       0.000000000000e+00       1.079768242472e+07       4.117030771040e+06 
       1.402457001868e-02       1.338774698503e+07       1.336857000284e+07      -1.267006696175e+03       0.000000000000e+00       1.079412200500e+07       4.116134197606e+06 
       1.403129772090e-02       1.338487841350e+07       1.336568788424e+07      -1.261184947709e+03       0.000000000000e+00       1.079056257254e+07       4.115237760182e+06 
       1.403802586457e-02       1.338201026126e+07       1.336280618256e+07      -1.254915579559e+03       0.000000000000e+00       1.078700412694e+07       4.114341458697e+06 
