# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=2.08097e-07 to 53.7894 h/Mpc,
# number of wavenumbers equal to 6855
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2          
       1.394269678062e-02       1.339367650630e+07       1.337468603238e+07      -1.293662240041e+03       0.000000000000e+00       1.076174755579e+07       4.117560996193e+06 
       1.394942300222e-02       1.339079769366e+07       1.337179370813e+07      -1.294238891567e+03       0.000000000000e+00       1.075813440140e+07       4.116660914188e+06 
       1.395614965992e-02       1.338791931543e+07       1.336890181582e+07      -1.294280948457e+03       0.000000000000e+00       1.075452225850e+07       4.115760972903e+06 
       1.396287675415e-02       1.338504137134e+07       1.336601035520e+07      -1.293780447006e+03       0.000000000000e+00       1.075091112669e+07       4.114861172259e+06 
       1.396960428531e-02       1.338216386120e+07       1.336311932608e+07      -1.292731449030e+03       0.000000000000e+00       1.074730100561e+07       4.113961512194e+06 
       1.397633225382e-02       1.337928678472e+07       1.336022872818e+07      -1.291132607268e+03       0.000000000000e+00       1.074369189484e+07       4.113061992615e+06 
       1.398306066008e-02       1.337641014172e+07       1.335733856131e+07      -1.288983855157e+03       0.000000000000e+00       1.074008379401e+07       4.112162613465e+06 
       1.398978950450e-02       1.337353393192e+07       1.335444882522e+07      -1.286289014378e+03       0.000000000000e+00       1.073647670273e+07       4.111263374657e+06 
       1.399651878751e-02       1.337065815503e+07       1.335155951962e+07      -1.283052908756e+03       0.000000000000e+00       1.073287062055e+07       4.110364276101e+06 
       1.400324850951e-02       1.336778281091e+07       1.334867064437e+07      -1.279284687544e+03       0.000000000000e+00       1.072926554718e+07       4.109465317752e+06 
       1.400997867091e-02       1.336490789926e+07       1.334578219918e+07      -1.274995622486e+03       0.000000000000e+00       1.072566148216e+07       4.108566499510e+06 
       1.401670927214e-02       1.336203341979e+07       1.334289418376e+07      -1.270199152173e+03       0.000000000000e+00       1.072205842506e+07       4.107667821288e+06 
       1.402344031360e-02       1.335915937228e+07       1.334000659791e+07      -1.264911542199e+03       0.000000000000e+00       1.071845637552e+07       4.106769283015e+06 
       1.403017179572e-02       1.335628575644e+07       1.333711944134e+07      -1.259151858775e+03       0.000000000000e+00       1.071485533308e+07       4.105870884600e+06 
       1.403690371891e-02       1.335341257209e+07       1.333423271387e+07      -1.252940743041e+03       0.000000000000e+00       1.071125529743e+07       4.104972625981e+06 
       1.404363608358e-02       1.335053981897e+07       1.333134641525e+07      -1.246301876150e+03       0.000000000000e+00       1.070765626815e+07       4.104074507076e+06 
       1.405036889015e-02       1.334766749688e+07       1.332846054529e+07      -1.239260774405e+03       0.000000000000e+00       1.070405824489e+07       4.103176527825e+06 
       1.405710213905e-02       1.334479560548e+07       1.332557510365e+07      -1.231844710695e+03       0.000000000000e+00       1.070046122716e+07       4.102278688113e+06 
       1.406383583070e-02       1.334192414449e+07       1.332269009006e+07      -1.224083707015e+03       0.000000000000e+00       1.069686521455e+07       4.101380987853e+06 
       1.407056996550e-02       1.333905311385e+07       1.331980550447e+07      -1.216008669168e+03       0.000000000000e+00       1.069327020681e+07       4.100483427028e+06 
       1.407730454389e-02       1.333618251317e+07       1.331692134648e+07      -1.207652783961e+03       0.000000000000e+00       1.068967620343e+07       4.099586005506e+06 
       1.408403956628e-02       1.333331234214e+07       1.331403761579e+07      -1.199050551965e+03       0.000000000000e+00       1.068608320394e+07       4.098688723193e+06 
       1.409077503309e-02       1.333044260051e+07       1.331115431217e+07      -1.190237833686e+03       0.000000000000e+00       1.068249120797e+07       4.097791580008e+06 
       1.409751094475e-02       1.332757328808e+07       1.330827143542e+07      -1.181251564681e+03       0.000000000000e+00       1.067890021514e+07       4.096894575884e+06 
       1.410424730168e-02       1.332470440460e+07       1.330538898529e+07      -1.172129817794e+03       0.000000000000e+00       1.067531022507e+07       4.095997710745e+06 
       1.411098410431e-02       1.332183594996e+07       1.330250696167e+07      -1.162911668021e+03       0.000000000000e+00       1.067172123746e+07       4.095100984544e+06 
       1.411772135306e-02       1.331896792378e+07       1.329962536420e+07      -1.153636629741e+03       0.000000000000e+00       1.066813325181e+07       4.094204397168e+06 
       1.412445904835e-02       1.331610032572e+07       1.329674419254e+07      -1.144345127088e+03       0.000000000000e+00       1.066454626764e+07       4.093307948506e+06 
       1.413119719061e-02       1.331323315564e+07       1.329386344655e+07      -1.135077572599e+03       0.000000000000e+00       1.066096028465e+07       4.092411638510e+06 
       1.413793578026e-02       1.331036641329e+07       1.329098312599e+07      -1.125874609058e+03       0.000000000000e+00       1.065737530242e+07       4.091515467099e+06 
       1.414467481774e-02       1.330750009839e+07       1.328810323059e+07      -1.116777081574e+03       0.000000000000e+00       1.065379132055e+07       4.090619434183e+06 
       1.415141430346e-02       1.330463421072e+07       1.328522376012e+07      -1.107825322367e+03       0.000000000000e+00       1.065020833865e+07       4.089723539692e+06 
       1.415815423787e-02       1.330176874998e+07       1.328234471431e+07      -1.099059580922e+03       0.000000000000e+00       1.064662635629e+07       4.088827783530e+06 
       1.416489462138e-02       1.329890371593e+07       1.327946609289e+07      -1.090519330145e+03       0.000000000000e+00       1.064304537306e+07       4.087932165613e+06 
       1.417163545443e-02       1.329603910832e+07       1.327658789564e+07      -1.082243441955e+03       0.000000000000e+00       1.063946538858e+07       4.087036685868e+06 
       1.417837673745e-02       1.329317492684e+07       1.327371012225e+07      -1.074269867616e+03       0.000000000000e+00       1.063588640238e+07       4.086141344191e+06 
       1.418511847086e-02       1.329031117135e+07       1.327083277257e+07      -1.066635434002e+03       0.000000000000e+00       1.063230841416e+07       4.085246140534e+06 
       1.419186065511e-02       1.328744784161e+07       1.326795584640e+07      -1.059375479670e+03       0.000000000000e+00       1.062873142352e+07       4.084351074824e+06 
       1.419860329061e-02       1.328458493743e+07       1.326507934352e+07      -1.052524505542e+03       0.000000000000e+00       1.062515543012e+07       4.083456146995e+06 
       1.420534637781e-02       1.328172245833e+07       1.326220326346e+07      -1.046115038825e+03       0.000000000000e+00       1.062158043336e+07       4.082561356897e+06 
       1.421208991714e-02       1.327886040418e+07       1.325932760612e+07      -1.040178259191e+03       0.000000000000e+00       1.061800643294e+07       4.081666704487e+06 
       1.421883390903e-02       1.327599877491e+07       1.325645237141e+07      -1.034742893497e+03       0.000000000000e+00       1.061443342863e+07       4.080772189738e+06 
       1.422557835392e-02       1.327313757007e+07       1.325357755890e+07      -1.029836708058e+03       0.000000000000e+00       1.061086141985e+07       4.079877812513e+06 
       1.423232325224e-02       1.327027678933e+07       1.325070316824e+07      -1.025483740730e+03       0.000000000000e+00       1.060729040610e+07       4.078983572700e+06 
       1.423906860443e-02       1.326741643256e+07       1.324782919933e+07      -1.021708239283e+03       0.000000000000e+00       1.060372038712e+07       4.078089470262e+06 
       1.424581441093e-02       1.326455649949e+07       1.324495565188e+07      -1.018528946738e+03       0.000000000000e+00       1.060015136247e+07       4.077195505107e+06 
       1.425256067217e-02       1.326169698989e+07       1.324208252568e+07      -1.015965040978e+03       0.000000000000e+00       1.059658333178e+07       4.076301677166e+06 
       1.425930738859e-02       1.325883790350e+07       1.323920982048e+07      -1.014031567032e+03       0.000000000000e+00       1.059301629464e+07       4.075407986355e+06 
       1.426605456063e-02       1.325597924013e+07       1.323633753609e+07      -1.012742287681e+03       0.000000000000e+00       1.058945025069e+07       4.074514432615e+06 
       1.427280218873e-02       1.325312099941e+07       1.323346567212e+07      -1.012107100848e+03       0.000000000000e+00       1.058588519942e+07       4.073621015824e+06 
       1.427955027333e-02       1.325026318106e+07       1.323059422833e+07      -1.012132796379e+03       0.000000000000e+00       1.058232114042e+07       4.072727735899e+06 
       1.428629881487e-02       1.324740578495e+07       1.322772320458e+07      -1.012824878446e+03       0.000000000000e+00       1.057875807338e+07       4.071834592797e+06 
       1.429304781379e-02       1.324454881080e+07       1.322485260058e+07      -1.014185379876e+03       0.000000000000e+00       1.057519599788e+07       4.070941586425e+06 
       1.429979727054e-02       1.324169225830e+07       1.322198241604e+07      -1.016213052854e+03       0.000000000000e+00       1.057163491346e+07       4.070048716692e+06 
       1.430654718556e-02       1.323883612727e+07       1.321911265077e+07      -1.018904053345e+03       0.000000000000e+00       1.056807481979e+07       4.069155983537e+06 
       1.431329755928e-02       1.323598041743e+07       1.321624330451e+07      -1.022252171324e+03       0.000000000000e+00       1.056451571644e+07       4.068263386874e+06 
       1.432004839216e-02       1.323312512849e+07       1.321337437696e+07      -1.026249156529e+03       0.000000000000e+00       1.056095760296e+07       4.067370926609e+06 
       1.432679968464e-02       1.323027026023e+07       1.321050586791e+07      -1.030881723763e+03       0.000000000000e+00       1.055740047898e+07       4.066478602677e+06 
       1.433355143717e-02       1.322741581234e+07       1.320763777705e+07      -1.036135271302e+03       0.000000000000e+00       1.055384434406e+07       4.065586414981e+06 
       1.434030365019e-02       1.322456178465e+07       1.320477010422e+07      -1.041992319880e+03       0.000000000000e+00       1.055028919784e+07       4.064694363465e+06 
       1.434705632415e-02       1.322170817688e+07       1.320190284914e+07      -1.048432933626e+03       0.000000000000e+00       1.054673503993e+07       4.063802448045e+06 
       1.435380945949e-02       1.321885498880e+07       1.319903601157e+07      -1.055434484334e+03       0.000000000000e+00       1.054318186990e+07       4.062910668646e+06 
       1.436056305667e-02       1.321600222016e+07       1.319616959128e+07      -1.062972218098e+03       0.000000000000e+00       1.053962968739e+07       4.062019025195e+06 
       1.436731711613e-02       1.321314987072e+07       1.319330358803e+07      -1.071017479207e+03       0.000000000000e+00       1.053607849198e+07       4.061127517613e+06 
       1.437407163832e-02       1.321029794025e+07       1.319043800159e+07      -1.079540945219e+03       0.000000000000e+00       1.053252828330e+07       4.060236145832e+06 
       1.438082662370e-02       1.320744642843e+07       1.318757283164e+07      -1.088510397424e+03       0.000000000000e+00       1.052897906087e+07       4.059344909751e+06 
       1.438758207271e-02       1.320459533505e+07       1.318470807799e+07      -1.097891903342e+03       0.000000000000e+00       1.052543082435e+07       4.058453809309e+06 
       1.439433798580e-02       1.320174465976e+07       1.318184374027e+07      -1.107649684784e+03       0.000000000000e+00       1.052188357322e+07       4.057562844394e+06 
       1.440109436344e-02       1.319889440242e+07       1.317897981835e+07      -1.117745834560e+03       0.000000000000e+00       1.051833730719e+07       4.056672014964e+06 
       1.440785120606e-02       1.319604456269e+07       1.317611631189e+07      -1.128140634677e+03       0.000000000000e+00       1.051479202578e+07       4.055781320914e+06 
       1.441460851413e-02       1.319319514037e+07       1.317325322071e+07      -1.138793274885e+03       0.000000000000e+00       1.051124772863e+07       4.054890762187e+06 
       1.442136628810e-02       1.319034613524e+07       1.317039054457e+07      -1.149661701152e+03       0.000000000000e+00       1.050770441536e+07       4.054000338708e+06 
       1.442812452842e-02       1.318749754697e+07       1.316752828316e+07      -1.160702310257e+03       0.000000000000e+00       1.050416208550e+07       4.053110050386e+06 
       1.443488323556e-02       1.318464937535e+07       1.316466643626e+07      -1.171870592359e+03       0.000000000000e+00       1.050062073868e+07       4.052219897145e+06 
       1.444164240996e-02       1.318180162012e+07       1.316180500362e+07      -1.183121446361e+03       0.000000000000e+00       1.049708037449e+07       4.051329878914e+06 
       1.444840205208e-02       1.317895428110e+07       1.315894398506e+07      -1.194409047082e+03       0.000000000000e+00       1.049354099259e+07       4.050439995635e+06 
       1.445516216238e-02       1.317610735796e+07       1.315608338025e+07      -1.205687163927e+03       0.000000000000e+00       1.049000259250e+07       4.049550247207e+06 
       1.446192274132e-02       1.317326085056e+07       1.315322318907e+07      -1.216909152814e+03       0.000000000000e+00       1.048646517392e+07       4.048660633590e+06 
       1.446868378936e-02       1.317041475845e+07       1.315036341105e+07      -1.228028308548e+03       0.000000000000e+00       1.048292873626e+07       4.047771154640e+06 
       1.447544530696e-02       1.316756908146e+07       1.314750404603e+07      -1.238998067289e+03       0.000000000000e+00       1.047939327922e+07       4.046881810312e+06 
       1.448220729458e-02       1.316472381934e+07       1.314464509376e+07      -1.249772399779e+03       0.000000000000e+00       1.047585880237e+07       4.045992600525e+06 
       1.448896975268e-02       1.316187897187e+07       1.314178655402e+07      -1.260305445781e+03       0.000000000000e+00       1.047232530535e+07       4.045103525213e+06 
       1.449573268172e-02       1.315903453876e+07       1.313892842653e+07      -1.270551936292e+03       0.000000000000e+00       1.046879278770e+07       4.044214584288e+06 
       1.450249608217e-02       1.315619051988e+07       1.313607071117e+07      -1.280467576023e+03       0.000000000000e+00       1.046526124914e+07       4.043325777710e+06 
       1.450925995448e-02       1.315334691483e+07       1.313321340751e+07      -1.290009252235e+03       0.000000000000e+00       1.046173068911e+07       4.042437105351e+06 
       1.451602429913e-02       1.315050372331e+07       1.313035651529e+07      -1.299134465598e+03       0.000000000000e+00       1.045820110720e+07       4.041548567129e+06 
       1.452278911657e-02       1.314766094505e+07       1.312750003421e+07      -1.307802920393e+03       0.000000000000e+00       1.045467250298e+07       4.040660162955e+06 
       1.452955440728e-02       1.314481857988e+07       1.312464396412e+07      -1.315975759904e+03       0.000000000000e+00       1.045114487611e+07       4.039771892775e+06 
       1.453632017171e-02       1.314197662762e+07       1.312178830484e+07      -1.323614923097e+03       0.000000000000e+00       1.044761822624e+07       4.038883756537e+06 
       1.454308641034e-02       1.313913508797e+07       1.311893305607e+07      -1.330685308488e+03       0.000000000000e+00       1.044409255293e+07       4.037995754147e+06 
       1.454985312363e-02       1.313629396068e+07       1.311607821757e+07      -1.337153039564e+03       0.000000000000e+00       1.044056785577e+07       4.037107885530e+06 
       1.455662031205e-02       1.313345324552e+07       1.311322378910e+07      -1.342986285557e+03       0.000000000000e+00       1.043704413440e+07       4.036220150614e+06 
       1.456338797607e-02       1.313061294219e+07       1.311036977037e+07      -1.348156628343e+03       0.000000000000e+00       1.043352138834e+07       4.035332549303e+06 
       1.457015611616e-02       1.312777305051e+07       1.310751616120e+07      -1.352636566961e+03       0.000000000000e+00       1.042999961726e+07       4.034445081546e+06 
       1.457692473279e-02       1.312493357015e+07       1.310466296125e+07      -1.356401870661e+03       0.000000000000e+00       1.042647882068e+07       4.033557747235e+06 
       1.458369382643e-02       1.312209450079e+07       1.310181017022e+07      -1.359430739037e+03       0.000000000000e+00       1.042295899816e+07       4.032670546278e+06 
       1.459046339755e-02       1.311925584233e+07       1.309895778800e+07      -1.361704289988e+03       0.000000000000e+00       1.041944014939e+07       4.031783478635e+06 
       1.459723344663e-02       1.311641759442e+07       1.309610581425e+07      -1.363205941275e+03       0.000000000000e+00       1.041592227392e+07       4.030896544204e+06 
       1.460400397413e-02       1.311357975692e+07       1.309325424883e+07      -1.363922512653e+03       0.000000000000e+00       1.041240537142e+07       4.030009742936e+06 
       1.461077498053e-02       1.311074232936e+07       1.309040309126e+07      -1.363843574883e+03       0.000000000000e+00       1.040888944129e+07       4.029123074686e+06 
       1.461754646631e-02       1.310790531161e+07       1.308755234143e+07      -1.362962337839e+03       0.000000000000e+00       1.040537448324e+07       4.028236539416e+06 
       1.462431843194e-02       1.310506870348e+07       1.308470199914e+07      -1.361272680772e+03       0.000000000000e+00       1.040186049690e+07       4.027350137060e+06 
       1.463109087790e-02       1.310223250474e+07       1.308185206415e+07      -1.358773270862e+03       0.000000000000e+00       1.039834748191e+07       4.026463867546e+06 
       1.463786380466e-02       1.309939671502e+07       1.307900253612e+07      -1.355466267206e+03       0.000000000000e+00       1.039483543775e+07       4.025577730763e+06 
       1.464463721270e-02       1.309656133408e+07       1.307615341480e+07      -1.351356014326e+03       0.000000000000e+00       1.039132436403e+07       4.024691726630e+06 
       1.465141110250e-02       1.309372636165e+07       1.307330469991e+07      -1.346450200091e+03       0.000000000000e+00       1.038781426034e+07       4.023805855064e+06 
       1.465818547454e-02       1.309089179749e+07       1.307045639123e+07      -1.340758719320e+03       0.000000000000e+00       1.038430512626e+07       4.022920115988e+06 
       1.466496032929e-02       1.308805764137e+07       1.306760848851e+07      -1.334294853644e+03       0.000000000000e+00       1.038079696141e+07       4.022034509327e+06 
       1.467173566724e-02       1.308522389309e+07       1.306476099158e+07      -1.327075390303e+03       0.000000000000e+00       1.037728976544e+07       4.021149035018e+06 
       1.467851148887e-02       1.308239055231e+07       1.306191390007e+07      -1.319119669819e+03       0.000000000000e+00       1.037378353785e+07       4.020263692951e+06 
       1.468528779465e-02       1.307955761879e+07       1.305906721377e+07      -1.310449761603e+03       0.000000000000e+00       1.037027827826e+07       4.019378483053e+06 
       1.469206458508e-02       1.307672509234e+07       1.305622093247e+07      -1.301090693136e+03       0.000000000000e+00       1.036677398630e+07       4.018493405258e+06 
       1.469884186064e-02       1.307389297264e+07       1.305337505586e+07      -1.291069362346e+03       0.000000000000e+00       1.036327066152e+07       4.017608459465e+06 
       1.470561962180e-02       1.307106125944e+07       1.305052958370e+07      -1.280415626762e+03       0.000000000000e+00       1.035976830352e+07       4.016723645595e+06 
       1.471239786905e-02       1.306822995247e+07       1.304768451571e+07      -1.269161890591e+03       0.000000000000e+00       1.035626691187e+07       4.015838963561e+06 
       1.471917660289e-02       1.306539905148e+07       1.304483985165e+07      -1.257342698330e+03       0.000000000000e+00       1.035276648617e+07       4.014954413281e+06 
       1.472595582378e-02       1.306256855627e+07       1.304199559131e+07      -1.244994633791e+03       0.000000000000e+00       1.034926702606e+07       4.014069994688e+06 
       1.473273553223e-02       1.305973846656e+07       1.303915173442e+07      -1.232156905045e+03       0.000000000000e+00       1.034576853110e+07       4.013185707693e+06 
       1.473951572871e-02       1.305690878209e+07       1.303630828072e+07      -1.218869743629e+03       0.000000000000e+00       1.034227100089e+07       4.012301552212e+06 
       1.474629641372e-02       1.305407950261e+07       1.303346522997e+07      -1.205175666330e+03       0.000000000000e+00       1.033877443502e+07       4.011417528167e+06 
       1.475307758775e-02       1.305125062787e+07       1.303062258191e+07      -1.191118327829e+03       0.000000000000e+00       1.033527883308e+07       4.010533635471e+06 
       1.475985925128e-02       1.304842215775e+07       1.302778033643e+07      -1.176743120403e+03       0.000000000000e+00       1.033178419478e+07       4.009649874085e+06 
       1.476664140480e-02       1.304559409170e+07       1.302493849296e+07      -1.162096807286e+03       0.000000000000e+00       1.032829051946e+07       4.008766243834e+06 
       1.477342404881e-02       1.304276642963e+07       1.302209705144e+07      -1.147226784662e+03       0.000000000000e+00       1.032479780685e+07       4.007882744687e+06 
       1.478020718379e-02       1.303993917125e+07       1.301925601158e+07      -1.132181532537e+03       0.000000000000e+00       1.032130605652e+07       4.006999376552e+06 
       1.478699081025e-02       1.303711231631e+07       1.301641537311e+07      -1.117010168423e+03       0.000000000000e+00       1.031781526806e+07       4.006116139340e+06 
       1.479377492866e-02       1.303428586456e+07       1.301357513580e+07      -1.101762271229e+03       0.000000000000e+00       1.031432544106e+07       4.005233032979e+06 
       1.480055953954e-02       1.303145981579e+07       1.301073529943e+07      -1.086487875471e+03       0.000000000000e+00       1.031083657515e+07       4.004350057392e+06 
       1.480734464336e-02       1.302863416974e+07       1.300789586375e+07      -1.071236990154e+03       0.000000000000e+00       1.030734866992e+07       4.003467212497e+06 
       1.481413024063e-02       1.302580892613e+07       1.300505682848e+07      -1.056059455623e+03       0.000000000000e+00       1.030386172495e+07       4.002584498206e+06 
       1.482091633184e-02       1.302298408467e+07       1.300221819334e+07      -1.041005004129e+03       0.000000000000e+00       1.030037573979e+07       4.001701914422e+06 
       1.482770291748e-02       1.302015964514e+07       1.299937995809e+07      -1.026123086533e+03       0.000000000000e+00       1.029689071405e+07       4.000819461070e+06 
       1.483448999807e-02       1.301733560732e+07       1.299654212253e+07      -1.011462007919e+03       0.000000000000e+00       1.029340664736e+07       3.999937138080e+06 
       1.484127757409e-02       1.301451197090e+07       1.299370468635e+07      -9.970697822730e+02       0.000000000000e+00       1.028992353928e+07       3.999054945354e+06 
       1.484806564604e-02       1.301168873561e+07       1.299086764928e+07      -9.829928457339e+02       0.000000000000e+00       1.028644138937e+07       3.998172882803e+06 
       1.485485421443e-02       1.300886590121e+07       1.298803101109e+07      -9.692776386358e+02       0.000000000000e+00       1.028296019724e+07       3.997290950350e+06 
       1.486164327974e-02       1.300604346754e+07       1.298519477160e+07      -9.559678659056e+02       0.000000000000e+00       1.027947996254e+07       3.996409147935e+06 
       1.486843284250e-02       1.300322143434e+07       1.298235893057e+07      -9.431068047449e+02       0.000000000000e+00       1.027600068489e+07       3.995527475480e+06 
       1.487522290319e-02       1.300039980129e+07       1.297952348768e+07      -9.307351256866e+02       0.000000000000e+00       1.027252236381e+07       3.994645932881e+06 
       1.488201346231e-02       1.299757856809e+07       1.297668844263e+07      -9.188917608547e+02       0.000000000000e+00       1.026904499885e+07       3.993764520040e+06 
       1.488880452038e-02       1.299475773453e+07       1.297385379521e+07      -9.076142219466e+02       0.000000000000e+00       1.026556858964e+07       3.992883236888e+06 
       1.489559607790e-02       1.299193730033e+07       1.297101954514e+07      -8.969378310291e+02       0.000000000000e+00       1.026209313575e+07       3.992002083337e+06 
       1.490238813537e-02       1.298911726527e+07       1.296818569222e+07      -8.868952679203e+02       0.000000000000e+00       1.025861863681e+07       3.991121059318e+06 
       1.490918069329e-02       1.298629762917e+07       1.296535223625e+07      -8.775173384017e+02       0.000000000000e+00       1.025514509245e+07       3.990240164763e+06 
       1.491597375218e-02       1.298347839166e+07       1.296251917687e+07      -8.688317328180e+02       0.000000000000e+00       1.025167250219e+07       3.989359399562e+06 
       1.492276731254e-02       1.298065955247e+07       1.295968651381e+07      -8.608648445912e+02       0.000000000000e+00       1.024820086559e+07       3.988478763626e+06 
       1.492956137487e-02       1.297784111137e+07       1.295685424686e+07      -8.536385622537e+02       0.000000000000e+00       1.024473018228e+07       3.987598256883e+06 
       1.493635593970e-02       1.297502306819e+07       1.295402237583e+07      -8.471733951287e+02       0.000000000000e+00       1.024126045190e+07       3.986717879275e+06 
       1.494315100751e-02       1.297220542254e+07       1.295119090034e+07      -8.414866358772e+02       0.000000000000e+00       1.023779167394e+07       3.985837630679e+06 
       1.494994657884e-02       1.296938817427e+07       1.294835982024e+07      -8.365924304685e+02       0.000000000000e+00       1.023432384806e+07       3.984957511046e+06 
       1.495674265418e-02       1.296657132310e+07       1.294552913526e+07      -8.325020889900e+02       0.000000000000e+00       1.023085697386e+07       3.984077520290e+06 
       1.496353923405e-02       1.296375486873e+07       1.294269884510e+07      -8.292241465951e+02       0.000000000000e+00       1.022739105087e+07       3.983197658314e+06 
       1.497033631896e-02       1.296093881087e+07       1.293986894946e+07      -8.267647352369e+02       0.000000000000e+00       1.022392607867e+07       3.982317925026e+06 
       1.497713390942e-02       1.295812314928e+07       1.293703944811e+07      -8.251254599939e+02       0.000000000000e+00       1.022046205684e+07       3.981438320348e+06 
       1.498393200595e-02       1.295530788377e+07       1.293421034088e+07      -8.243061628250e+02       0.000000000000e+00       1.021699898504e+07       3.980558844225e+06 
       1.499073060906e-02       1.295249301407e+07       1.293138162748e+07      -8.243030194776e+02       0.000000000000e+00       1.021353686285e+07       3.979679496569e+06 
       1.499752971927e-02       1.294967853999e+07       1.292855330774e+07      -8.251097889841e+02       0.000000000000e+00       1.021007568990e+07       3.978800277321e+06 
       1.500432933709e-02       1.294686446119e+07       1.292572538131e+07      -8.267167892831e+02       0.000000000000e+00       1.020661546572e+07       3.977921186371e+06 
       1.501112946305e-02       1.294405077744e+07       1.292289784797e+07      -8.291115958897e+02       0.000000000000e+00       1.020315618991e+07       3.977042223651e+06 
       1.501793009765e-02       1.294123748850e+07       1.292007070748e+07      -8.322791941630e+02       0.000000000000e+00       1.019969786209e+07       3.976163389085e+06 
       1.502473124141e-02       1.293842459409e+07       1.291724395956e+07      -8.362021123212e+02       0.000000000000e+00       1.019624048181e+07       3.975284682584e+06 
       1.503153289486e-02       1.293561209396e+07       1.291441760398e+07      -8.408588874726e+02       0.000000000000e+00       1.019278404868e+07       3.974406104074e+06 
       1.503833505852e-02       1.293279998783e+07       1.291159164043e+07      -8.462266481295e+02       0.000000000000e+00       1.018932856226e+07       3.973527653463e+06 
       1.504513773290e-02       1.292998827548e+07       1.290876606873e+07      -8.522792165642e+02       0.000000000000e+00       1.018587402217e+07       3.972649330687e+06 
       1.505194091853e-02       1.292717695671e+07       1.290594088866e+07      -8.589884816141e+02       0.000000000000e+00       1.018242042805e+07       3.971771135682e+06 
       1.505874461592e-02       1.292436603114e+07       1.290311609986e+07      -8.663237169505e+02       0.000000000000e+00       1.017896777938e+07       3.970893068331e+06 
       1.506554882561e-02       1.292155549861e+07       1.290029170215e+07      -8.742524618793e+02       0.000000000000e+00       1.017551607583e+07       3.970015128584e+06 
       1.507235354811e-02       1.291874535877e+07       1.289746769520e+07      -8.827399627537e+02       0.000000000000e+00       1.017206531692e+07       3.969137316332e+06 
       1.507915878396e-02       1.291593561148e+07       1.289464407886e+07      -8.917495992630e+02       0.000000000000e+00       1.016861550232e+07       3.968259631535e+06 
       1.508596453367e-02       1.291312625645e+07       1.289182085287e+07      -9.012431267838e+02       0.000000000000e+00       1.016516663160e+07       3.967382074103e+06 
       1.509277079776e-02       1.291031729357e+07       1.288899801710e+07      -9.111805499192e+02       0.000000000000e+00       1.016171870447e+07       3.966504644002e+06 
       1.509957757678e-02       1.290750872233e+07       1.288617557106e+07      -9.215204745079e+02       0.000000000000e+00       1.015827172031e+07       3.965627341074e+06 
       1.510638487124e-02       1.290470054248e+07       1.288335351448e+07      -9.322200010214e+02       0.000000000000e+00       1.015482567871e+07       3.964750165243e+06 
       1.511319268168e-02       1.290189275378e+07       1.288053184714e+07      -9.432356534474e+02       0.000000000000e+00       1.015138057927e+07       3.963873116435e+06 
       1.512000100861e-02       1.289908535607e+07       1.287771056888e+07      -9.545226328615e+02       0.000000000000e+00       1.014793642167e+07       3.962996194604e+06 
       1.512680985258e-02       1.289627834907e+07       1.287488967943e+07      -9.660355104513e+02       0.000000000000e+00       1.014449320546e+07       3.962119399660e+06 
       1.513361921412e-02       1.289347173250e+07       1.287206917850e+07      -9.777283181443e+02       0.000000000000e+00       1.014105093023e+07       3.961242731521e+06 
       1.514042909374e-02       1.289066550599e+07       1.286924906574e+07      -9.895545809951e+02       0.000000000000e+00       1.013760959547e+07       3.960366190072e+06 
       1.514723949199e-02       1.288785966935e+07       1.286642934095e+07      -1.001467652611e+03       0.000000000000e+00       1.013416920082e+07       3.959489775255e+06 
       1.515405040940e-02       1.288505422245e+07       1.286361000401e+07      -1.013420749338e+03       0.000000000000e+00       1.013072974596e+07       3.958613487030e+06 
       1.516086184651e-02       1.288224916496e+07       1.286079105459e+07      -1.025367554388e+03       0.000000000000e+00       1.012729123043e+07       3.957737325297e+06 
       1.516767380384e-02       1.287944449663e+07       1.285797249246e+07      -1.037261972994e+03       0.000000000000e+00       1.012385365384e+07       3.956861289981e+06 
       1.517448628193e-02       1.287664021727e+07       1.285515431743e+07      -1.049058053709e+03       0.000000000000e+00       1.012041701580e+07       3.955985381022e+06 
       1.518129928132e-02       1.287383632658e+07       1.285233652918e+07      -1.060711029760e+03       0.000000000000e+00       1.011698131587e+07       3.955109598325e+06 
       1.518811280255e-02       1.287103282429e+07       1.284951912747e+07      -1.072176460381e+03       0.000000000000e+00       1.011354655365e+07       3.954233941813e+06 
       1.519492684615e-02       1.286822971013e+07       1.284670211202e+07      -1.083411223213e+03       0.000000000000e+00       1.011011272869e+07       3.953358411403e+06 
       1.520174141265e-02       1.286542698381e+07       1.284388548256e+07      -1.094373375673e+03       0.000000000000e+00       1.010667984057e+07       3.952483007002e+06 
       1.520855650261e-02       1.286262464520e+07       1.284106923895e+07      -1.105022228275e+03       0.000000000000e+00       1.010324788897e+07       3.951607728572e+06 
